CO_IBGE7,MUNICIPIO,ANO,PIB,POPULACAO_ESTIMADA,PIB_PERCAPTA,empresas_geral,empresas_hospedagem,empresas_saude,empresas_transporte,empresas_alimenticio,empresas_vestuario
2513802,Santa Teresinha - PB,2020,48039000,4562.0,10530.249890398947,56.0,0.0,1.0,2.0,5.0,3.0
2513802,Santa Teresinha - PB,2021,57191000,4550.0,12569.45054945055,86.0,0.0,4.0,4.0,8.0,3.0
2513851,Santo André - PB,2002,5371000,2761.0,1945.309670409272,,,,,,
2513851,Santo André - PB,2003,6023000,2743.0,2195.7710535909587,6.0,0.0,0.0,1.0,1.0,0.0
2513851,Santo André - PB,2004,6656000,2706.0,2459.7191426459717,6.0,0.0,0.0,1.0,1.0,0.0
2513851,Santo André - PB,2005,8935000,2685.0,3327.746741154562,,,,,,
2513851,Santo André - PB,2006,9302000,2664.0,3491.741741741742,,,,,,
2513851,Santo André - PB,2007,9640000,,,8.0,0.0,0.0,1.0,1.0,0.0
2513851,Santo André - PB,2008,11148000,2718.0,4101.545253863134,,,,,,
2513851,Santo André - PB,2009,12824000,2707.0,4737.347617288511,8.0,0.0,0.0,1.0,1.0,0.0
2513851,Santo André - PB,2010,14186000,,,9.0,0.0,0.0,1.0,1.0,0.0
2513851,Santo André - PB,2011,16015000,2626.0,6098.629093678599,11.0,0.0,0.0,1.0,1.0,0.0
2513851,Santo André - PB,2012,17463000,2545.0,6861.689587426326,12.0,0.0,0.0,1.0,1.0,0.0
2513851,Santo André - PB,2013,19624000,2565.0,7650.682261208577,14.0,0.0,0.0,1.0,1.0,0.0
2513851,Santo André - PB,2014,19685000,2553.0,7710.536623580102,14.0,0.0,0.0,1.0,1.0,0.0
2513851,Santo André - PB,2015,21475000,2541.0,8451.397087760724,16.0,0.0,0.0,1.0,1.0,0.0
2513851,Santo André - PB,2016,22350000,2529.0,8837.485172004745,17.0,0.0,0.0,1.0,1.0,0.0
2513851,Santo André - PB,2017,24161000,2519.0,9591.504565303692,25.0,0.0,0.0,1.0,3.0,0.0
2513851,Santo André - PB,2018,25552000,2532.0,10091.627172195893,29.0,0.0,0.0,1.0,4.0,0.0
2513851,Santo André - PB,2019,26240000,2521.0,10408.568028560096,35.0,0.0,1.0,2.0,4.0,0.0
2513851,Santo André - PB,2020,29073000,2509.0,11587.485053806296,40.0,0.0,1.0,2.0,5.0,0.0
2513851,Santo André - PB,2021,29350000,2496.0,11758.814102564103,52.0,0.0,1.0,2.0,6.0,1.0
2513901,São Bento - PB,2002,59971000,27203.0,2204.5730250340034,162.0,1.0,2.0,1.0,3.0,29.0
2513901,São Bento - PB,2003,70000000,27656.0,2531.096326294475,175.0,1.0,2.0,2.0,4.0,33.0
2513901,São Bento - PB,2004,72316000,28609.0,2527.7360271243315,192.0,1.0,2.0,2.0,4.0,34.0
2513901,São Bento - PB,2005,85760000,29136.0,2943.437671609006,209.0,1.0,2.0,2.0,5.0,37.0
2513901,São Bento - PB,2006,109136000,29659.0,3679.6925048046123,231.0,1.0,2.0,2.0,6.0,39.0
2513901,São Bento - PB,2007,118711000,,,249.0,1.0,2.0,2.0,6.0,41.0
2513901,São Bento - PB,2008,150539000,29992.0,5019.305148039477,277.0,1.0,3.0,2.0,9.0,48.0
2513901,São Bento - PB,2009,173343000,30353.0,5710.901723058676,323.0,1.0,4.0,3.0,9.0,58.0
2513901,São Bento - PB,2010,201309000,,,369.0,1.0,4.0,4.0,14.0,64.0
2513901,São Bento - PB,2011,209183000,31237.0,6696.641802990044,439.0,2.0,6.0,5.0,15.0,72.0
2513901,São Bento - PB,2012,229527000,31582.0,7267.652460262175,501.0,2.0,7.0,5.0,18.0,77.0
2513901,São Bento - PB,2013,257640000,32651.0,7890.723101895807,593.0,3.0,8.0,5.0,27.0,82.0
2513901,São Bento - PB,2014,308468000,33065.0,9329.139573567216,699.0,3.0,10.0,5.0,33.0,85.0
2513901,São Bento - PB,2015,344960000,33464.0,10308.391106861105,767.0,3.0,11.0,5.0,38.0,91.0
2513901,São Bento - PB,2016,389080000,33847.0,11495.258073093628,839.0,3.0,14.0,5.0,43.0,94.0
2513901,São Bento - PB,2017,425782000,34215.0,12444.308052023966,956.0,3.0,15.0,8.0,53.0,106.0
2513901,São Bento - PB,2018,434317000,33796.0,12851.136229139544,1063.0,3.0,15.0,9.0,67.0,114.0
2513901,São Bento - PB,2019,475598000,34031.0,13975.434162969057,1205.0,3.0,17.0,14.0,71.0,125.0
2513901,São Bento - PB,2020,489840000,34344.0,14262.753319357093,1378.0,3.0,19.0,15.0,82.0,137.0
2513901,São Bento - PB,2021,567017000,34650.0,16364.126984126984,1631.0,3.0,23.0,20.0,96.0,159.0
2513927,São Bentinho - PB,2002,8259000,3674.0,2247.958628198149,7.0,0.0,0.0,0.0,0.0,0.0
2513927,São Bentinho - PB,2003,10648000,3713.0,2867.761917586857,7.0,0.0,0.0,0.0,0.0,0.0
2513927,São Bentinho - PB,2004,10904000,3796.0,2872.4973656480506,9.0,0.0,0.0,0.0,0.0,0.0
2513927,São Bentinho - PB,2005,12195000,3841.0,3174.9544389481907,10.0,0.0,0.0,0.0,0.0,0.0
2513927,São Bentinho - PB,2006,14756000,3887.0,3796.2438898893747,10.0,0.0,0.0,0.0,0.0,0.0
2513927,São Bentinho - PB,2007,15373000,,,12.0,0.0,0.0,0.0,0.0,0.0
2513927,São Bentinho - PB,2008,18189000,4159.0,4373.407069006973,13.0,0.0,0.0,0.0,0.0,0.0
2513927,São Bentinho - PB,2009,20193000,4214.0,4791.884195538681,15.0,0.0,0.0,0.0,0.0,0.0
2513927,São Bentinho - PB,2010,20184000,,,18.0,0.0,0.0,0.0,0.0,0.0
2513927,São Bentinho - PB,2011,24607000,4181.0,5885.434106673045,20.0,0.0,0.0,0.0,0.0,0.0
2513927,São Bentinho - PB,2012,25181000,4221.0,5965.647950722578,25.0,0.0,0.0,0.0,1.0,0.0
2513927,São Bentinho - PB,2013,30198000,4355.0,6934.098737083812,31.0,0.0,1.0,0.0,1.0,0.0
2513927,São Bentinho - PB,2014,32581000,4404.0,7398.047229791099,50.0,0.0,1.0,0.0,3.0,0.0
2513927,São Bentinho - PB,2015,37327000,4451.0,8386.205347113008,57.0,0.0,1.0,0.0,3.0,0.0
2513927,São Bentinho - PB,2016,41397000,4497.0,9205.470313542362,61.0,0.0,1.0,0.0,4.0,0.0
2513927,São Bentinho - PB,2017,40297000,4540.0,8875.991189427314,69.0,0.0,1.0,0.0,6.0,0.0
2513927,São Bentinho - PB,2018,46242000,4492.0,10294.300979519145,77.0,0.0,1.0,0.0,6.0,0.0
2513927,São Bentinho - PB,2019,48814000,4529.0,10778.096710090527,82.0,0.0,1.0,0.0,7.0,0.0
2513927,São Bentinho - PB,2020,49403000,4566.0,10819.7547087166,87.0,0.0,1.0,0.0,7.0,0.0
2513927,São Bentinho - PB,2021,55030000,4602.0,11957.844415471534,97.0,0.0,1.0,0.0,7.0,0.0
2513943,São Domingos do Cariri - PB,2002,4560000,2262.0,2015.9151193633952,2.0,0.0,0.0,0.0,0.0,0.0
2513943,São Domingos do Cariri - PB,2003,5279000,2297.0,2298.2150631258164,2.0,0.0,0.0,0.0,0.0,0.0
2513943,São Domingos do Cariri - PB,2004,5854000,2368.0,2472.1283783783783,2.0,0.0,0.0,0.0,0.0,0.0
2513943,São Domingos do Cariri - PB,2005,6981000,2408.0,2899.0863787375415,4.0,0.0,0.0,0.0,0.0,0.0
2513943,São Domingos do Cariri - PB,2006,8182000,2447.0,3343.686146301594,5.0,0.0,0.0,0.0,0.0,0.0
2513943,São Domingos do Cariri - PB,2007,8480000,,,5.0,0.0,0.0,0.0,0.0,0.0
2513943,São Domingos do Cariri - PB,2008,10273000,2329.0,4410.905968226707,6.0,0.0,0.0,0.0,0.0,0.0
2513943,São Domingos do Cariri - PB,2009,11693000,2341.0,4994.873985476293,7.0,0.0,0.0,0.0,0.0,0.0
2513943,São Domingos do Cariri - PB,2010,11910000,,,9.0,0.0,0.0,0.0,0.0,0.0
2513943,São Domingos do Cariri - PB,2011,13398000,2438.0,5495.488105004101,9.0,0.0,0.0,0.0,0.0,0.0
2513943,São Domingos do Cariri - PB,2012,14844000,2455.0,6046.4358452138495,11.0,0.0,0.0,0.0,0.0,0.0
2513943,São Domingos do Cariri - PB,2013,16421000,2522.0,6511.102299762094,11.0,0.0,0.0,0.0,0.0,0.0
2513943,São Domingos do Cariri - PB,2014,18630000,2543.0,7325.992921745969,,,,,,
2513943,São Domingos do Cariri - PB,2015,20790000,2563.0,8111.587982832618,13.0,0.0,0.0,1.0,0.0,0.0
2513943,São Domingos do Cariri - PB,2016,22244000,2582.0,8615.027110766847,24.0,0.0,0.0,1.0,1.0,2.0
2513943,São Domingos do Cariri - PB,2017,23775000,2601.0,9140.71510957324,39.0,0.0,0.0,1.0,2.0,7.0
2513943,São Domingos do Cariri - PB,2018,23920000,2581.0,9267.725687717939,53.0,0.0,0.0,1.0,3.0,10.0
2513943,São Domingos do Cariri - PB,2019,24657000,2615.0,9429.06309751434,70.0,0.0,0.0,1.0,4.0,10.0
2513943,São Domingos do Cariri - PB,2020,26608000,2630.0,10117.110266159696,80.0,0.0,0.0,1.0,4.0,13.0
2513943,São Domingos do Cariri - PB,2021,28699000,2645.0,10850.283553875237,91.0,0.0,0.0,1.0,5.0,14.0
2513968,São Domingos - PB,2002,5992000,2396.0,2500.8347245409013,3.0,0.0,0.0,0.0,1.0,0.0
2513968,São Domingos - PB,2003,6462000,2348.0,2752.129471890971,4.0,0.0,0.0,0.0,1.0,0.0
2513968,São Domingos - PB,2004,7044000,2248.0,3133.4519572953736,5.0,0.0,0.0,0.0,1.0,0.0
2513968,São Domingos - PB,2005,7856000,2193.0,3582.3073415412678,5.0,0.0,0.0,0.0,1.0,0.0
2513968,São Domingos - PB,2006,9196000,2138.0,4301.2160898035545,6.0,0.0,0.0,0.0,1.0,0.0
2513968,São Domingos - PB,2007,10124000,,,7.0,0.0,0.0,0.0,1.0,0.0
2513968,São Domingos - PB,2008,12029000,2794.0,4305.297065139584,,,,,,
2513968,São Domingos - PB,2009,13598000,2822.0,4818.568391211907,,,,,,
2513968,São Domingos - PB,2010,14802000,,,7.0,0.0,0.0,0.0,1.0,0.0
2513968,São Domingos - PB,2011,16205000,2883.0,5620.88102670829,9.0,0.0,0.0,0.0,2.0,0.0
2513968,São Domingos - PB,2012,16281000,2909.0,5596.768649020282,12.0,0.0,0.0,0.0,2.0,0.0
2513968,São Domingos - PB,2013,18875000,2999.0,6293.764588196065,19.0,0.0,0.0,0.0,2.0,0.0
2513968,São Domingos - PB,2014,21317000,3031.0,7032.992411745298,19.0,0.0,0.0,0.0,2.0,0.0
2513968,São Domingos - PB,2015,22991000,3061.0,7510.9441359033,21.0,0.0,0.0,0.0,2.0,0.0
2513968,São Domingos - PB,2016,25546000,3091.0,8264.639275315432,22.0,0.0,0.0,0.0,2.0,0.0
2513968,São Domingos - PB,2017,28149000,3120.0,9022.115384615385,26.0,0.0,0.0,0.0,3.0,0.0
2513968,São Domingos - PB,2018,28939000,3087.0,9374.473598963395,28.0,0.0,0.0,0.0,4.0,0.0
2513968,São Domingos - PB,2019,29978000,3073.0,9755.287992190042,29.0,0.0,0.0,0.0,4.0,0.0
2513968,São Domingos - PB,2020,32174000,3097.0,10388.763319341298,30.0,0.0,0.0,0.0,4.0,0.0
2513968,São Domingos - PB,2021,36167000,3119.0,11595.703751202309,33.0,0.0,0.0,0.0,4.0,0.0
2513984,São Francisco - PB,2002,6220000,3505.0,1774.6077032810272,5.0,0.0,0.0,0.0,0.0,0.0
2513984,São Francisco - PB,2003,7418000,3523.0,2105.5918251490207,5.0,0.0,0.0,0.0,0.0,0.0
2513984,São Francisco - PB,2004,7955000,3563.0,2232.6690990738143,5.0,0.0,0.0,0.0,0.0,0.0
2513984,São Francisco - PB,2005,9165000,3585.0,2556.4853556485355,5.0,0.0,0.0,0.0,0.0,0.0
2513984,São Francisco - PB,2006,10534000,3607.0,2920.4324923759355,5.0,0.0,0.0,0.0,0.0,0.0
2513984,São Francisco - PB,2007,11003000,,,5.0,0.0,0.0,0.0,0.0,0.0
2513984,São Francisco - PB,2008,13213000,3540.0,3732.4858757062148,6.0,0.0,0.0,0.0,0.0,0.0
2513984,São Francisco - PB,2009,15224000,3544.0,4295.7110609480815,7.0,0.0,0.0,0.0,0.0,0.0
2513984,São Francisco - PB,2010,16985000,,,9.0,0.0,0.0,0.0,0.0,0.0
2513984,São Francisco - PB,2011,18782000,3357.0,5594.876377718201,11.0,0.0,0.0,0.0,0.0,0.0
2513984,São Francisco - PB,2012,20772000,3349.0,6202.44849208719,15.0,0.0,1.0,0.0,0.0,0.0
2513984,São Francisco - PB,2013,22814000,3389.0,6731.779285925051,16.0,0.0,1.0,0.0,0.0,0.0
2513984,São Francisco - PB,2014,26003000,3382.0,7688.645771732703,20.0,0.0,1.0,0.0,0.0,0.0
2513984,São Francisco - PB,2015,27433000,3375.0,8128.2962962962965,22.0,0.0,1.0,0.0,0.0,0.0
2513984,São Francisco - PB,2016,30209000,3369.0,8966.75571386168,26.0,0.0,1.0,0.0,0.0,0.0
2513984,São Francisco - PB,2017,31962000,3363.0,9504.014272970562,30.0,0.0,1.0,0.0,0.0,0.0
2513984,São Francisco - PB,2018,33992000,3371.0,10083.654701868882,35.0,0.0,1.0,0.0,0.0,0.0
2513984,São Francisco - PB,2019,35072000,3392.0,10339.622641509433,43.0,0.0,1.0,0.0,2.0,0.0
2513984,São Francisco - PB,2020,36640000,3384.0,10827.4231678487,52.0,0.0,1.0,1.0,3.0,0.0
2513984,São Francisco - PB,2021,39118000,3377.0,11583.654130885401,70.0,0.0,1.0,1.0,5.0,0.0
2514008,São João do Cariri - PB,2002,13246000,4754.0,2786.2852334875893,19.0,0.0,0.0,0.0,1.0,0.0
2514008,São João do Cariri - PB,2003,14169000,4777.0,2966.087502616705,21.0,0.0,0.0,0.0,1.0,0.0
2514008,São João do Cariri - PB,2004,14878000,4827.0,3082.245701263725,21.0,0.0,0.0,0.0,1.0,0.0
2514008,São João do Cariri - PB,2005,16567000,4689.0,3533.1627212625294,21.0,0.0,0.0,0.0,1.0,0.0
2514008,São João do Cariri - PB,2006,18103000,4715.0,3839.4485683987273,21.0,0.0,0.0,0.0,1.0,0.0
2514008,São João do Cariri - PB,2007,18809000,,,25.0,0.0,0.0,0.0,2.0,0.0
2514008,São João do Cariri - PB,2008,22742000,4565.0,4981.818181818182,26.0,0.0,0.0,0.0,2.0,0.0
2514008,São João do Cariri - PB,2009,24591000,4563.0,5389.217619986851,28.0,0.0,0.0,0.0,3.0,0.0
2514008,São João do Cariri - PB,2010,25425000,,,31.0,0.0,0.0,0.0,3.0,0.0
2514008,São João do Cariri - PB,2011,28343000,4329.0,6547.239547239547,35.0,0.0,0.0,0.0,3.0,0.0
2514008,São João do Cariri - PB,2012,28850000,4309.0,6695.2889301462055,44.0,0.0,0.0,0.0,3.0,1.0
2514008,São João do Cariri - PB,2013,32220000,4352.0,7403.492647058823,50.0,0.0,0.0,2.0,4.0,1.0
2514008,São João do Cariri - PB,2014,35782000,4337.0,8250.40350472677,53.0,0.0,0.0,3.0,4.0,1.0
2514008,São João do Cariri - PB,2015,38718000,4323.0,8956.280360860514,58.0,0.0,0.0,3.0,5.0,1.0
2514008,São João do Cariri - PB,2016,41349000,4309.0,9595.961940125319,67.0,0.0,0.0,4.0,5.0,1.0
2514008,São João do Cariri - PB,2017,42852000,4296.0,9974.86033519553,74.0,0.0,0.0,5.0,6.0,1.0
2514008,São João do Cariri - PB,2018,44577000,4313.0,10335.497333642475,80.0,1.0,0.0,6.0,7.0,1.0
2514008,São João do Cariri - PB,2019,44397000,4199.0,10573.231721838532,91.0,1.0,0.0,7.0,9.0,1.0
2514008,São João do Cariri - PB,2020,49302000,4184.0,11783.460803059274,102.0,1.0,1.0,9.0,10.0,1.0
2514008,São João do Cariri - PB,2021,55295000,4170.0,13260.19184652278,126.0,1.0,1.0,14.0,13.0,2.0
2514107,São João do Tigre - PB,2002,7850000,4551.0,1724.8956273346516,,,,,,
2514107,São João do Tigre - PB,2003,8973000,4584.0,1957.4607329842931,1.0,0.0,0.0,0.0,0.0,0.0
2514107,São João do Tigre - PB,2004,9894000,4653.0,2126.3700838168925,,,,,,
2514107,São João do Tigre - PB,2005,11604000,4691.0,2473.672990833511,,,,,,
2514107,São João do Tigre - PB,2006,12845000,4729.0,2716.2190737999576,2.0,0.0,0.0,0.0,0.0,0.0
2514107,São João do Tigre - PB,2007,13298000,,,5.0,0.0,0.0,0.0,0.0,0.0
2514107,São João do Tigre - PB,2008,16301000,4707.0,3463.140004248991,6.0,0.0,0.0,0.0,0.0,0.0
2514107,São João do Tigre - PB,2009,17551000,4726.0,3713.7113838341093,7.0,0.0,0.0,0.0,0.0,0.0
2514107,São João do Tigre - PB,2010,19071000,,,7.0,0.0,0.0,0.0,0.0,0.0
2514107,São João do Tigre - PB,2011,20979000,4390.0,4778.8154897494305,10.0,0.0,0.0,0.0,1.0,0.0
2514107,São João do Tigre - PB,2012,21773000,4384.0,4966.46897810219,12.0,0.0,0.0,0.0,1.0,0.0
2514107,São João do Tigre - PB,2013,22372000,4442.0,5036.4700585321925,13.0,0.0,0.0,0.0,1.0,1.0
2514107,São João do Tigre - PB,2014,25016000,4437.0,5638.043723236421,16.0,0.0,0.0,0.0,1.0,1.0
2514107,São João do Tigre - PB,2015,28039000,4432.0,6326.48916967509,21.0,0.0,0.0,0.0,1.0,1.0
2514107,São João do Tigre - PB,2016,30874000,4427.0,6974.023040433703,23.0,0.0,0.0,0.0,1.0,1.0
2514107,São João do Tigre - PB,2017,34027000,4423.0,7693.19466425503,25.0,0.0,0.0,0.0,1.0,1.0
2514107,São João do Tigre - PB,2018,34985000,4430.0,7897.291196388262,26.0,0.0,0.0,0.0,2.0,1.0
2514107,São João do Tigre - PB,2019,35335000,4422.0,7990.728177295341,28.0,0.0,0.0,0.0,2.0,1.0
2514107,São João do Tigre - PB,2020,37784000,4415.0,8558.097395243489,30.0,0.0,0.0,0.0,2.0,1.0
2514107,São João do Tigre - PB,2021,40920000,4408.0,9283.12159709619,39.0,0.0,0.0,0.0,4.0,2.0
2514206,São José da Lagoa Tapada - PB,2002,12620000,7086.0,1780.976573525261,13.0,0.0,0.0,0.0,0.0,0.0
2514206,São José da Lagoa Tapada - PB,2003,15453000,7040.0,2195.028409090909,18.0,0.0,0.0,0.0,0.0,0.0
2514206,São José da Lagoa Tapada - PB,2004,15772000,6945.0,2270.9863210943126,20.0,0.0,0.0,0.0,0.0,0.0
2514206,São José da Lagoa Tapada - PB,2005,17107000,6892.0,2482.153221125943,21.0,0.0,0.0,0.0,0.0,0.0
2514206,São José da Lagoa Tapada - PB,2006,19453000,6840.0,2844.0058479532163,23.0,0.0,0.0,0.0,0.0,0.0
2514206,São José da Lagoa Tapada - PB,2007,22862000,,,25.0,0.0,0.0,0.0,0.0,0.0
2514206,São José da Lagoa Tapada - PB,2008,28072000,8029.0,3496.325818906464,32.0,0.0,0.0,0.0,1.0,0.0
2514206,São José da Lagoa Tapada - PB,2009,32939000,8067.0,4083.178381058634,40.0,0.0,0.0,1.0,1.0,0.0
2514206,São José da Lagoa Tapada - PB,2010,35064000,,,48.0,0.0,0.0,1.0,1.0,0.0
2514206,São José da Lagoa Tapada - PB,2011,37160000,7562.0,4914.043903729173,52.0,0.0,0.0,1.0,1.0,2.0
2514206,São José da Lagoa Tapada - PB,2012,41045000,7560.0,5429.2328042328045,61.0,0.0,1.0,1.0,2.0,2.0
2514206,São José da Lagoa Tapada - PB,2013,43384000,7674.0,5653.3750325775345,75.0,0.0,1.0,1.0,3.0,2.0
2514206,São José da Lagoa Tapada - PB,2014,48769000,7675.0,6354.267100977198,88.0,0.0,1.0,2.0,4.0,2.0
2514206,São José da Lagoa Tapada - PB,2015,52186000,7677.0,6797.707437801225,96.0,0.0,1.0,2.0,5.0,2.0
2514206,São José da Lagoa Tapada - PB,2016,55010000,7678.0,7164.626204740818,105.0,0.0,2.0,2.0,6.0,2.0
2514206,São José da Lagoa Tapada - PB,2017,57795000,7679.0,7526.370621174632,116.0,0.0,2.0,2.0,6.0,3.0
2514206,São José da Lagoa Tapada - PB,2018,58805000,7680.0,7656.901041666667,125.0,0.0,2.0,2.0,6.0,3.0
2514206,São José da Lagoa Tapada - PB,2019,62359000,7630.0,8172.870249017038,141.0,0.0,2.0,2.0,7.0,3.0
2514206,São José da Lagoa Tapada - PB,2020,63367000,7626.0,8309.33648046158,153.0,0.0,2.0,3.0,8.0,3.0
2514206,São José da Lagoa Tapada - PB,2021,71954000,7622.0,9440.304382051954,181.0,1.0,3.0,4.0,9.0,3.0
2514305,São José de Caiana - PB,2002,9660000,5823.0,1658.9386913961876,4.0,0.0,0.0,0.0,0.0,0.0
2514305,São José de Caiana - PB,2003,12050000,5863.0,2055.261811359372,,,,,,
2514305,São José de Caiana - PB,2004,12229000,5946.0,2056.676757484023,6.0,0.0,0.0,0.0,0.0,1.0
2514305,São José de Caiana - PB,2005,13848000,5993.0,2310.6958117804106,8.0,0.0,0.0,0.0,0.0,1.0
2514305,São José de Caiana - PB,2006,17347000,6039.0,2872.495446265938,8.0,0.0,0.0,0.0,0.0,1.0
2514305,São José de Caiana - PB,2007,17934000,,,9.0,0.0,0.0,0.0,0.0,1.0
2514305,São José de Caiana - PB,2008,21497000,6108.0,3519.4826457105437,,,,,,
2514305,São José de Caiana - PB,2009,23635000,6141.0,3848.721706562449,9.0,0.0,0.0,0.0,0.0,1.0
2514305,São José de Caiana - PB,2010,24334000,,,14.0,0.0,0.0,0.0,0.0,1.0
2514305,São José de Caiana - PB,2011,27590000,6031.0,4574.697396783286,18.0,0.0,0.0,0.0,0.0,1.0
2514305,São José de Caiana - PB,2012,29658000,6052.0,4900.528750826174,21.0,0.0,0.0,0.0,0.0,1.0
2514305,São José de Caiana - PB,2013,32737000,6179.0,5298.106489723256,23.0,0.0,0.0,0.0,0.0,1.0
2514305,São José de Caiana - PB,2014,36849000,6206.0,5937.640992587818,26.0,0.0,0.0,0.0,0.0,1.0
2514305,São José de Caiana - PB,2015,38446000,6231.0,6170.117156154711,32.0,0.0,0.0,0.0,0.0,1.0
2514305,São José de Caiana - PB,2016,40107000,6256.0,6410.96547314578,38.0,0.0,0.0,0.0,1.0,1.0
2514305,São José de Caiana - PB,2017,46278000,6279.0,7370.281892021022,45.0,0.0,0.0,0.0,2.0,1.0
2514305,São José de Caiana - PB,2018,47226000,6255.0,7550.119904076739,51.0,0.0,0.0,0.0,3.0,1.0
2514305,São José de Caiana - PB,2019,47852000,6359.0,7525.082560150967,58.0,0.0,0.0,1.0,4.0,1.0
2514305,São José de Caiana - PB,2020,51229000,6376.0,8034.661229611042,65.0,0.0,0.0,1.0,6.0,1.0
2514305,São José de Caiana - PB,2021,55614000,6394.0,8697.841726618704,86.0,0.0,1.0,1.0,8.0,1.0
2514404,São José de Espinharas - PB,2002,13239000,4922.0,2689.7602600568875,,,,,,
2514404,São José de Espinharas - PB,2003,12230000,4835.0,2529.47259565667,,,,,,
2514404,São José de Espinharas - PB,2004,13448000,4653.0,2890.1783795400816,6.0,0.0,0.0,0.0,0.0,0.0
2514404,São José de Espinharas - PB,2005,15262000,4552.0,3352.8119507908614,7.0,0.0,0.0,0.0,0.0,0.0
2514404,São José de Espinharas - PB,2006,18002000,4452.0,4043.5759209344114,8.0,0.0,0.0,0.0,0.0,0.0
2514404,São José de Espinharas - PB,2007,19728000,,,,,,,,
2514404,São José de Espinharas - PB,2008,23070000,5055.0,4563.79821958457,9.0,0.0,0.0,0.0,0.0,0.0
2514404,São José de Espinharas - PB,2009,26147000,5045.0,5182.755203171457,10.0,0.0,0.0,0.0,0.0,0.0
2514404,São José de Espinharas - PB,2010,27174000,,,13.0,0.0,0.0,0.0,0.0,0.0
2514404,São José de Espinharas - PB,2011,31516000,4734.0,6657.372201098437,14.0,0.0,0.0,0.0,0.0,0.0
2514404,São José de Espinharas - PB,2012,29911000,4708.0,6353.228547153781,17.0,0.0,0.0,0.0,0.0,0.0
2514404,São José de Espinharas - PB,2013,32194000,4738.0,6794.850147741663,20.0,0.0,0.0,0.0,0.0,0.0
2514404,São José de Espinharas - PB,2014,39350000,4711.0,8352.791339418383,22.0,0.0,0.0,0.0,0.0,0.0
2514404,São José de Espinharas - PB,2015,36891000,4684.0,7875.960717335611,26.0,0.0,0.0,0.0,0.0,0.0
2514404,São José de Espinharas - PB,2016,61186000,4659.0,13132.86112899764,30.0,0.0,0.0,0.0,0.0,0.0
2514404,São José de Espinharas - PB,2017,48505000,4635.0,10464.940668824163,31.0,0.0,0.0,0.0,0.0,0.0
2514404,São José de Espinharas - PB,2018,47290000,4665.0,10137.191854233655,33.0,0.0,0.0,0.0,1.0,0.0
2514404,São José de Espinharas - PB,2019,45088000,4682.0,9630.072618539087,38.0,0.0,0.0,0.0,2.0,0.0
2514404,São José de Espinharas - PB,2020,51509000,4656.0,11062.929553264605,44.0,0.0,0.0,0.0,3.0,0.0
2514404,São José de Espinharas - PB,2021,54850000,4631.0,11844.094148132153,50.0,0.0,0.0,0.0,4.0,0.0
2514453,São José dos Ramos - PB,2002,8272000,4930.0,1677.89046653144,1.0,0.0,0.0,0.0,0.0,0.0
2514453,São José dos Ramos - PB,2003,10154000,4944.0,2053.802588996764,1.0,0.0,0.0,0.0,0.0,0.0
2514453,São José dos Ramos - PB,2004,11374000,4974.0,2286.690792119019,,,,,,
2514453,São José dos Ramos - PB,2005,12416000,4990.0,2488.176352705411,3.0,0.0,0.0,0.0,0.0,0.0
2514453,São José dos Ramos - PB,2006,14361000,5006.0,2868.757491010787,6.0,0.0,0.0,0.0,0.0,0.0
2514453,São José dos Ramos - PB,2007,16186000,,,6.0,0.0,0.0,0.0,0.0,0.0
2514453,São José dos Ramos - PB,2008,19965000,5631.0,3545.551411827384,7.0,0.0,0.0,0.0,0.0,0.0
2514453,São José dos Ramos - PB,2009,22530000,5702.0,3951.2451771308315,7.0,0.0,0.0,0.0,0.0,0.0
2514453,São José dos Ramos - PB,2010,20796000,,,9.0,0.0,0.0,0.0,0.0,0.0
2514453,São José dos Ramos - PB,2011,23284000,5555.0,4191.539153915392,10.0,0.0,0.0,0.0,1.0,0.0
2514453,São José dos Ramos - PB,2012,26364000,5600.0,4707.857142857143,19.0,0.0,0.0,0.0,2.0,0.0
2514453,São José dos Ramos - PB,2013,33882000,5762.0,5880.249913224575,23.0,0.0,0.0,0.0,2.0,0.0
2514453,São José dos Ramos - PB,2014,38169000,5817.0,6561.6297060340385,25.0,0.0,0.0,0.0,3.0,0.0
2514453,São José dos Ramos - PB,2015,40723000,5870.0,6937.478705281091,28.0,0.0,0.0,0.0,3.0,0.0
2514453,São José dos Ramos - PB,2016,44372000,5920.0,7495.27027027027,34.0,0.0,0.0,0.0,3.0,0.0
2514453,São José dos Ramos - PB,2017,46981000,5969.0,7870.832635282291,37.0,0.0,0.0,0.0,3.0,0.0
2514453,São José dos Ramos - PB,2018,47511000,5915.0,8032.29078613694,42.0,0.0,1.0,0.0,3.0,0.0
2514453,São José dos Ramos - PB,2019,48449000,5957.0,8133.12069833809,49.0,0.0,1.0,1.0,3.0,0.0
2514453,São José dos Ramos - PB,2020,54053000,5998.0,9011.837279093032,56.0,0.0,1.0,2.0,3.0,0.0
2514453,São José dos Ramos - PB,2021,86595000,6037.0,14344.045055491139,77.0,0.0,1.0,4.0,5.0,0.0
2514503,São José de Piranhas - PB,2002,36521000,17929.0,2036.979195716437,60.0,0.0,2.0,1.0,2.0,1.0
2514503,São José de Piranhas - PB,2003,40390000,17953.0,2249.7632707625467,64.0,0.0,2.0,2.0,2.0,1.0
